2018;08;08;08;00;25.79;56.00;1011.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;210.93;20.18;195.52;23.91;198.43;32.11;222.27;23.04
2018;08;08;09;00;28.47;50.00;1011.10;0.00;0.00;10.00;0.00;0.00;10.00;53.62;344.43;21.63;198.43;25.28;199.98;35.13;225.00;25.56
2018;08;08;10;00;30.59;44.00;1011.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;486.83;22.37;213.18;26.16;214.35;41.05;228.20;22.68
2018;08;08;11;00;31.49;42.00;1011.40;0.00;0.00;10.00;0.00;10.00;10.00;53.62;598.97;21.89;225.00;24.18;224.40;32.45;229.95;24.48
2018;08;08;12;00;32.25;38.00;1011.30;0.00;0.00;10.00;0.00;10.00;10.00;53.62;653.26;21.53;218.21;23.90;217.04;26.52;221.70;23.40
2018;08;08;13;00;33.15;36.00;1011.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;736.92;22.18;215.75;24.57;214.85;26.83;220.10;24.12
2018;08;08;14;00;33.71;36.00;1010.50;0.00;0.00;10.00;21.00;10.00;10.00;53.62;712.89;24.63;243.06;26.58;241.70;28.50;242.14;27.36
2018;08;08;15;00;33.26;42.00;1010.60;0.00;0.00;10.00;30.00;0.00;10.00;53.62;720.90;26.53;251.81;28.92;251.11;29.96;249.61;27.00
2018;08;08;16;00;32.08;44.00;1011.10;0.70;0.00;10.50;35.00;0.00;10.00;53.30;624.78;27.66;251.80;30.51;250.71;32.67;251.37;27.00
2018;08;08;17;00;29.88;48.00;1012.40;0.00;0.00;10.50;35.00;10.00;10.00;53.30;405.84;25.92;244.50;31.07;243.14;33.65;243.98;25.20
2018;08;08;18;00;29.59;48.00;1012.40;0.00;0.00;100.00;100.00;100.00;0.00;0.00;249.20;20.45;243.89;23.84;244.98;27.01;248.91;24.48
2018;08;08;19;00;28.87;50.00;1012.50;0.00;0.00;100.00;100.00;100.00;0.00;0.00;169.99;17.77;263.02;21.39;263.23;24.16;266.58;20.16
2018;08;08;20;00;28.03;51.00;1013.00;0.00;0.00;100.00;100.00;100.00;10.00;0.00;129.05;14.69;258.69;20.19;258.69;23.86;264.81;17.28
2018;08;08;21;00;25.82;57.00;1013.30;0.00;0.00;100.00;100.00;100.00;0.00;0.00;25.81;9.89;259.51;18.75;266.70;20.16;270.00;18.72
2018;08;08;22;00;24.91;61.00;1014.40;0.00;0.00;50.00;52.00;50.00;10.00;0.00;0.00;8.47;257.74;15.46;282.09;16.20;270.00;16.20
2018;08;08;23;00;24.24;63.00;1015.20;0.00;0.00;10.00;32.00;0.00;10.00;0.00;0.00;8.47;257.74;16.45;280.08;17.34;265.24;18.36
2018;08;09;00;00;23.47;65.00;1015.40;0.00;0.00;13.80;46.00;0.00;10.00;0.00;0.00;9.09;236.31;15.86;267.40;18.43;257.59;18.00
2018;08;09;01;00;22.92;67.00;1015.40;0.00;0.00;11.70;39.00;0.00;0.00;0.00;0.00;9.16;225.00;15.39;259.22;16.52;253.54;15.12
2018;08;09;02;00;22.08;70.00;1015.30;0.00;0.00;9.30;31.00;0.00;0.00;0.00;0.00;8.91;223.36;13.80;262.50;12.43;247.89;10.44
2018;08;09;03;00;21.46;69.00;1015.80;0.00;0.00;6.30;21.00;0.00;0.00;0.00;0.00;8.67;228.37;11.52;270.00;9.45;229.64;6.12
2018;08;09;04;00;20.97;69.00;1015.70;0.00;0.00;4.20;14.00;0.00;0.00;0.00;0.00;7.99;234.16;8.31;274.97;9.09;213.69;5.76
2018;08;09;05;00;21.42;68.00;1015.80;0.00;0.00;100.00;21.00;0.00;100.00;0.00;0.00;1.53;225.00;4.80;12.99;10.04;194.53;3.96
2018;08;09;06;00;20.92;70.00;1016.30;0.00;0.00;100.00;28.00;2.00;100.00;0.00;0.00;5.24;74.05;14.33;64.72;13.04;186.34;15.84
2018;08;09;07;00;21.23;70.00;1016.50;0.00;0.00;92.00;29.00;92.00;1.00;1.28;65.86;9.57;70.20;12.40;64.18;14.59;195.75;12.96
2018;08;09;08;00;21.46;67.00;1016.60;0.00;0.00;100.00;16.00;100.00;0.00;0.00;104.13;10.74;76.43;12.22;76.37;14.92;188.33;17.28
2018;08;09;09;00;23.92;60.00;1016.10;0.00;0.00;100.00;8.00;100.00;3.00;0.00;310.61;11.90;93.47;12.29;95.04;15.12;180.00;12.96
2018;08;09;10;00;26.37;52.00;1016.00;0.10;0.00;36.00;31.00;36.00;0.00;37.02;465.47;14.24;110.73;15.18;112.31;17.46;171.70;16.20
2018;08;09;11;00;26.68;52.00;1015.60;0.10;0.00;70.00;0.00;70.00;70.00;15.32;521.54;14.78;145.92;16.30;149.47;21.05;167.15;17.64
2018;08;09;12;00;28.55;47.00;1015.20;0.00;0.00;100.00;0.00;100.00;0.00;0.00;458.35;17.17;146.98;17.97;147.26;19.69;149.22;19.44
2018;08;09;13;00;29.54;45.00;1014.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;743.15;17.43;141.71;18.50;142.91;20.47;145.75;20.16
2018;08;09;14;00;28.55;52.00;1013.20;1.80;0.00;100.00;100.00;100.00;56.00;0.00;264.33;16.49;148.39;20.68;148.52;23.07;145.81;20.88
2018;08;09;15;00;29.14;48.00;1012.40;0.70;0.00;100.00;55.00;100.00;0.00;0.00;243.86;16.64;141.15;19.80;143.13;24.57;145.15;20.52
2018;08;09;16;00;31.03;41.00;1011.10;0.00;0.00;22.00;0.00;22.00;0.00;45.96;598.08;20.19;140.06;22.55;141.48;26.28;143.91;23.76
2018;08;09;17;00;31.16;41.00;1010.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;567.82;22.86;153.84;25.77;155.22;28.69;156.33;27.00
2018;08;09;18;00;31.09;40.00;1010.60;0.00;0.00;100.00;34.00;100.00;10.00;0.00;436.99;21.75;173.35;26.44;173.75;30.32;175.91;27.36
2018;08;09;19;00;30.37;42.00;1010.70;0.30;0.00;81.00;18.00;81.00;10.00;8.30;288.36;22.41;203.68;27.71;204.57;31.91;203.96;27.36
2018;08;09;20;00;27.95;48.00;1011.30;0.60;0.00;64.00;5.00;64.00;64.00;19.15;61.41;20.47;219.29;30.75;218.35;35.08;218.75;25.20
2018;08;09;21;00;25.82;56.00;1011.70;0.10;0.00;75.00;16.00;75.00;75.00;10.18;14.24;17.08;235.30;30.85;235.94;35.45;237.44;21.60
2018;08;09;22;00;22.29;75.00;1013.50;0.00;0.00;5.10;17.00;0.00;0.00;0.00;0.00;23.73;260.39;34.74;259.85;54.21;253.01;29.16
2018;08;09;23;00;20.86;78.00;1014.00;0.80;0.00;39.00;0.00;39.00;0.00;0.00;0.00;20.52;248.39;32.45;250.56;58.83;260.13;30.60
2018;08;10;00;00;21.14;72.00;1014.30;0.20;0.00;100.00;21.00;100.00;0.00;0.00;0.00;25.28;243.80;36.71;244.44;70.02;251.10;35.28
2018;08;10;01;00;20.59;73.00;1015.10;0.00;0.00;100.00;1.00;100.00;100.00;0.00;0.00;29.50;246.25;40.46;246.40;72.89;253.35;42.84
2018;08;10;02;00;20.01;75.00;1015.90;0.00;0.00;100.00;27.00;100.00;0.00;0.00;0.00;30.42;249.21;41.12;249.50;73.43;252.01;43.20
2018;08;10;03;00;18.27;79.00;1017.60;0.00;0.00;100.00;20.00;2.00;100.00;0.00;0.00;34.29;265.79;45.41;267.27;63.51;266.10;42.84
2018;08;10;04;00;14.91;76.00;1018.90;0.00;0.00;2.70;9.00;0.00;0.00;0.00;0.00;31.75;266.10;43.35;265.24;65.52;269.69;42.48
2018;08;10;05;00;13.61;79.00;1019.80;0.00;0.00;5.10;17.00;0.00;0.00;0.00;0.00;28.71;262.07;39.92;262.75;60.58;281.31;39.96
2018;08;10;06;00;12.73;82.00;1020.60;0.00;0.00;3.00;10.00;0.00;0.00;8.12;0.00;26.48;258.23;37.35;259.45;61.86;275.68;37.08
2018;08;10;07;00;13.77;75.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;59.63;26.02;255.58;33.97;257.14;58.74;281.31;35.64
2018;08;10;08;00;15.66;67.00;1022.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;207.37;26.55;254.27;32.05;255.03;56.03;275.16;35.28
2018;08;10;09;00;17.14;61.00;1022.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;360.45;26.55;257.47;30.57;257.76;49.15;275.04;34.92
2018;08;10;10;00;18.76;56.00;1023.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;504.63;25.58;256.16;28.90;256.31;45.77;272.70;33.48
2018;08;10;11;00;20.10;50.00;1023.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;626.56;26.20;257.30;28.82;257.01;35.58;258.92;33.84
2018;08;10;12;00;21.26;43.00;1022.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;718.23;25.52;253.61;27.90;252.73;32.90;252.16;33.12
2018;08;10;13;00;22.27;39.00;1022.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;775.19;24.48;250.23;26.21;249.08;30.55;248.57;33.12
2018;08;10;14;00;22.94;36.00;1022.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;792.10;19.84;258.49;20.70;256.93;23.40;255.75;27.72
2018;08;10;15;00;23.37;35.00;1022.40;0.00;0.00;10.00;0.00;0.00;10.00;53.62;760.95;18.60;255.43;19.59;252.90;22.09;250.97;26.64
2018;08;10;16;00;23.66;34.00;1021.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;668.39;18.25;247.99;19.16;244.40;21.75;241.31;36.72
2018;08;10;17;00;23.59;33.00;1022.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;589.18;19.34;245.82;20.45;243.89;22.55;241.39;36.72
2018;08;10;18;00;23.18;34.00;1022.00;0.00;0.00;38.00;0.00;0.00;38.00;35.74;461.91;18.84;243.92;20.14;241.14;22.60;239.35;31.32
2018;08;10;19;00;22.40;36.00;1021.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;317.73;17.71;243.43;20.14;241.14;22.97;237.80;25.56
2018;08;10;20;00;20.65;43.00;1021.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;158.42;11.97;248.84;18.72;247.38;22.73;240.59;24.48
2018;08;10;21;00;19.05;46.00;1022.20;0.00;0.00;89.00;0.00;0.00;89.00;2.58;25.81;8.83;258.23;16.75;261.35;21.43;240.85;16.20
2018;08;10;22;00;18.78;49.00;1022.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;7.75;248.20;16.66;263.80;22.07;241.76;16.92
2018;08;10;23;00;17.86;54.00;1022.80;0.00;0.00;100.00;4.00;52.00;100.00;0.00;0.00;8.16;228.58;17.08;251.57;25.63;240.55;17.64
2018;08;11;00;00;15.94;60.00;1022.70;0.00;0.00;47.00;23.00;47.00;0.00;0.00;0.00;10.01;217.69;18.19;242.93;31.26;234.85;18.36
2018;08;11;01;00;14.90;64.00;1022.10;0.00;0.00;56.00;20.00;56.00;0.00;0.00;0.00;10.88;214.22;20.33;247.07;35.95;237.26;21.24
2018;08;11;02;00;16.49;59.00;1021.90;0.00;0.00;99.00;23.00;73.00;99.00;0.00;0.00;10.95;207.41;23.07;235.81;35.28;241.34;19.80
2018;08;11;03;00;17.08;57.00;1021.90;0.00;0.00;100.00;0.00;41.00;100.00;0.00;0.00;13.85;204.57;28.01;217.16;33.33;242.33;20.88
2018;08;11;04;00;15.25;67.00;1021.30;0.00;0.00;37.00;0.00;37.00;10.00;0.00;0.00;12.78;212.35;25.81;219.91;33.85;240.71;19.08
2018;08;11;05;00;14.19;72.00;1021.20;0.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;13.68;206.57;30.06;223.06;35.58;242.92;21.60
2018;08;11;06;00;14.47;72.00;1021.00;0.00;0.00;98.00;0.00;98.00;0.00;0.00;0.00;13.05;204.44;28.73;217.87;35.50;247.34;20.88
2018;08;11;07;00;16.70;66.00;1020.50;0.00;0.00;100.00;0.00;100.00;0.00;0.00;56.07;14.97;207.18;26.66;214.55;34.47;245.31;21.24
2018;08;11;08;00;19.27;59.00;1020.30;0.00;0.00;7.00;0.00;7.00;0.00;55.53;206.48;18.44;218.66;21.99;219.69;34.70;247.43;23.76
2018;08;11;09;00;19.88;49.00;1020.30;0.00;0.00;89.00;0.00;89.00;10.00;3.19;267.89;20.19;248.01;23.60;248.52;39.06;250.06;28.08
2018;08;11;10;00;21.53;40.00;1020.30;0.00;0.00;90.00;0.00;85.00;90.00;2.55;245.64;23.59;254.05;27.10;253.01;34.42;254.22;29.88
2018;08;11;11;00;20.41;43.00;1020.50;0.00;0.00;44.00;0.00;44.00;24.00;31.91;567.82;29.17;268.59;33.13;268.75;35.95;262.52;32.40
2018;08;11;12;00;19.37;52.00;1021.00;0.50;0.00;100.00;0.00;100.00;100.00;0.00;315.06;25.81;278.02;29.34;276.34;33.32;263.80;35.64
2018;08;11;13;00;17.63;66.00;1021.50;0.70;0.00;100.00;0.00;100.00;100.00;0.00;252.76;23.80;280.46;27.24;277.59;32.24;263.59;35.64
2018;08;11;14;00;21.66;41.00;1021.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;737.81;29.60;265.82;32.50;265.55;36.93;263.84;36.72
2018;08;11;15;00;22.02;39.00;1020.80;0.00;0.00;49.00;0.00;0.00;49.00;28.72;751.16;28.08;270.00;30.96;269.33;34.92;270.00;34.20
2018;08;11;16;00;22.24;37.00;1021.00;0.00;0.00;32.00;0.00;0.00;32.00;39.57;430.76;27.02;272.29;29.89;271.38;34.21;271.21;33.12
2018;08;11;17;00;22.02;36.00;1020.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;580.28;26.08;276.34;28.59;275.78;32.14;274.50;32.76
2018;08;11;18;00;21.58;35.00;1020.70;0.00;0.00;12.00;0.00;0.00;12.00;52.34;405.84;24.03;278.62;26.93;278.46;30.86;277.37;31.32
2018;08;11;19;00;20.89;36.00;1021.00;0.00;0.00;1.00;0.00;0.00;1.00;59.36;314.17;22.18;283.13;25.58;283.84;29.37;281.31;29.88
2018;08;11;20;00;19.47;40.00;1021.10;0.00;0.00;2.00;0.00;0.00;2.00;58.72;163.76;16.62;287.65;23.45;287.88;28.55;283.86;26.28
2018;08;11;21;00;16.45;47.00;1021.30;0.00;0.00;0.00;0.00;0.00;0.00;46.68;25.81;11.44;282.72;22.13;291.97;27.69;285.84;23.04
2018;08;11;22;00;15.85;48.00;1021.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.73;267.88;20.19;291.99;25.73;287.93;18.72
2018;08;11;23;00;14.65;54.00;1022.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.03;248.96;17.56;285.46;22.66;287.57;18.00
2018;08;12;00;00;13.89;56.00;1022.10;0.00;0.00;3.30;11.00;0.00;0.00;0.00;0.00;10.32;240.75;14.06;283.32;20.70;283.07;15.12
2018;08;12;01;00;13.77;55.00;1021.80;0.00;0.00;30.00;100.00;0.00;0.00;0.00;0.00;10.59;234.69;11.57;275.36;19.47;273.18;12.96
2018;08;12;02;00;13.39;55.00;1021.30;0.00;0.00;30.00;100.00;24.00;0.00;0.00;0.00;9.93;226.47;9.42;263.42;18.36;270.00;10.08
2018;08;12;03;00;13.05;56.00;1021.40;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;10.20;222.14;8.77;250.82;17.82;261.87;8.28
2018;08;12;04;00;12.95;56.00;1021.10;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;9.73;218.99;9.36;247.38;18.36;258.69;9.36
2018;08;12;05;00;12.97;56.00;1020.50;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;9.59;214.29;9.00;233.13;18.35;254.05;10.44
2018;08;12;06;00;12.82;56.00;1020.40;0.00;0.00;67.00;100.00;67.00;0.00;1.52;0.00;9.20;210.58;9.18;221.82;18.71;258.91;11.88
2018;08;12;07;00;14.82;53.00;1020.40;0.00;0.00;100.00;100.00;100.00;0.00;0.00;51.62;8.70;204.44;10.59;215.31;19.00;260.18;11.88
2018;08;12;08;00;17.29;52.00;1020.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;156.64;5.15;192.09;12.77;220.43;17.42;251.94;12.96
2018;08;12;09;00;19.69;43.00;1019.30;0.00;0.00;100.00;100.00;100.00;0.00;0.00;255.43;10.97;221.01;11.75;220.03;17.55;244.49;12.60
2018;08;12;10;00;21.21;37.00;1019.60;0.00;0.00;100.00;100.00;100.00;0.00;0.00;394.27;11.99;228.65;12.98;226.12;15.41;232.59;16.56
2018;08;12;11;00;21.89;34.00;1018.90;0.00;0.00;100.00;100.00;100.00;0.00;0.00;471.70;12.31;232.13;13.00;228.37;15.07;229.84;16.20
2018;08;12;12;00;23.09;33.00;1018.30;0.00;0.00;48.00;8.00;48.00;0.00;29.36;640.80;12.48;226.17;13.00;221.63;15.02;224.03;15.84
2018;08;12;13;00;23.93;33.00;1017.80;0.00;0.00;2.10;7.00;0.00;0.00;58.66;755.61;13.00;221.63;13.83;218.66;15.31;221.19;15.84
2018;08;12;14;00;25.22;34.00;1016.20;0.00;0.00;4.80;16.00;0.00;0.00;56.94;768.96;16.28;234.90;17.21;232.65;19.51;232.50;20.88
2018;08;12;15;00;25.76;35.00;1015.70;0.00;0.00;5.10;17.00;0.00;0.00;56.74;741.37;15.48;234.46;16.14;231.34;18.44;231.34;20.88
2018;08;12;16;00;26.11;36.00;1014.60;0.00;0.00;5.40;18.00;0.00;0.00;56.55;675.51;14.57;230.01;15.28;226.91;17.58;227.49;20.16
2018;08;12;17;00;26.28;36.00;1014.20;0.00;0.00;4.80;16.00;0.00;0.00;56.94;575.83;13.78;229.24;14.51;226.01;16.81;226.74;22.68
2018;08;12;18;00;26.20;35.00;1013.80;0.00;0.00;2.10;7.00;0.00;0.00;58.66;453.01;13.25;227.20;14.51;223.99;17.31;225.00;21.60
2018;08;12;19;00;25.64;37.00;1013.00;0.00;0.00;1.50;5.00;0.00;0.00;59.04;311.50;12.54;219.17;14.40;216.87;16.92;218.09;21.60
2018;08;12;20;00;23.75;45.00;1012.90;0.00;0.00;3.30;11.00;0.00;0.00;57.89;161.09;8.40;210.96;14.69;210.96;17.67;213.37;17.64
2018;08;12;21;00;22.19;46.00;1012.60;0.00;0.00;6.90;23.00;0.00;0.00;41.53;24.92;8.05;190.30;13.38;203.81;19.47;213.69;12.60
2018;08;12;22;00;21.22;51.00;1012.70;0.00;0.00;4.50;15.00;0.00;0.00;0.00;0.00;9.03;175.43;13.14;189.46;23.58;211.26;13.32
2018;08;12;23;00;20.32;56.00;1012.70;0.00;0.00;3.30;11.00;0.00;0.00;0.00;0.00;9.53;169.11;13.34;176.91;26.58;208.30;14.40
2018;08;13;00;00;19.35;61.00;1011.90;0.00;0.00;3.00;10.00;0.00;0.00;0.00;0.00;9.75;175.76;14.04;180.00;27.08;215.80;14.76
2018;08;13;01;00;18.60;65.00;1011.80;0.00;0.00;1.80;6.00;0.00;0.00;0.00;0.00;9.42;186.58;14.84;194.04;27.53;221.82;16.92
2018;08;13;02;00;17.66;69.00;1011.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.69;195.07;16.61;209.90;26.47;225.00;21.24
2018;08;13;03;00;16.16;74.00;1011.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.44;204.15;25.99;216.55;29.83;246.53;23.40
2018;08;13;04;00;15.53;76.00;1010.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.10;210.38;27.53;228.18;31.31;252.61;21.24
2018;08;13;05;00;15.20;79.00;1010.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.92;208.89;23.09;239.04;31.09;256.61;18.00
2018;08;13;06;00;15.16;77.00;1009.80;0.00;0.00;0.00;0.00;0.00;0.00;3.74;0.00;12.07;206.57;22.32;232.21;27.42;256.33;17.28
2018;08;13;07;00;17.80;66.00;1009.50;0.00;0.00;0.30;1.00;0.00;0.00;59.81;49.84;12.18;198.97;24.95;223.83;24.25;251.83;21.96
2018;08;13;08;00;21.83;55.00;1009.20;0.00;0.00;3.00;10.00;0.00;0.00;58.09;197.58;10.25;198.43;23.36;208.54;20.14;241.14;16.92
2018;08;13;09;00;25.33;46.00;1008.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;350.66;14.84;202.83;17.07;204.94;18.97;236.61;22.32
2018;08;13;10;00;27.40;40.00;1008.80;0.00;0.00;24.90;83.00;0.00;0.00;44.11;474.37;18.04;208.61;19.83;209.36;21.77;235.78;20.16
2018;08;13;11;00;27.52;37.00;1008.50;0.00;0.00;100.00;100.00;0.00;100.00;0.00;523.32;21.67;221.63;25.50;221.57;30.29;225.48;24.48
2018;08;13;12;00;26.27;44.00;1008.90;0.10;0.00;100.00;17.00;15.00;100.00;0.00;275.90;26.90;245.49;34.15;245.06;39.61;244.13;27.00
2018;08;13;13;00;25.30;51.00;1009.10;0.10;0.00;100.00;15.00;100.00;51.00;0.00;246.53;23.42;272.64;27.40;273.01;32.05;271.29;28.08
2018;08;13;14;00;27.75;42.00;1007.40;0.00;0.00;70.00;100.00;70.00;52.00;15.32;437.88;9.11;260.91;9.00;253.74;12.72;244.89;21.24
2018;08;13;15;00;26.94;45.00;1007.60;0.50;0.00;100.00;100.00;100.00;82.00;0.00;416.52;19.37;221.99;24.52;220.24;32.38;221.85;28.44
2018;08;13;16;00;24.53;57.00;1008.50;1.10;0.00;100.00;100.00;100.00;100.00;0.00;210.04;33.38;253.72;44.11;254.38;51.34;251.18;34.92
2018;08;13;17;00;20.36;80.00;1009.30;0.50;0.00;100.00;100.00;100.00;100.00;0.00;89.89;20.90;259.08;27.26;257.80;53.51;246.19;30.24
2018;08;13;18;00;22.20;68.00;1008.70;0.00;0.00;100.00;55.00;100.00;0.00;0.00;200.25;15.91;217.65;18.22;217.78;51.98;239.17;29.88
2018;08;13;19;00;22.11;65.00;1008.60;0.00;0.00;100.00;3.00;100.00;100.00;0.00;161.09;23.19;233.84;30.68;234.07;42.44;235.37;35.28
2018;08;13;20;00;21.17;69.00;1008.80;0.00;0.00;100.00;0.00;100.00;0.00;0.00;84.55;23.07;235.81;30.65;236.50;41.18;238.95;29.88
2018;08;13;21;00;18.73;81.00;1009.10;0.00;0.00;1.80;6.00;0.00;0.00;42.11;19.58;15.91;232.35;26.79;233.75;44.48;246.13;24.48
2018;08;13;22;00;17.37;88.00;1009.70;0.00;0.00;57.00;21.00;57.00;0.00;0.00;0.00;13.39;233.75;26.67;238.24;43.92;255.28;22.68
2018;08;13;23;00;17.43;87.00;1010.10;0.00;0.00;100.00;33.00;100.00;8.00;0.00;0.00;12.88;243.43;25.87;248.79;42.56;261.73;21.60
2018;08;14;00;00;16.79;87.00;1010.00;0.00;0.00;30.00;100.00;12.00;0.00;0.00;0.00;14.12;250.64;27.35;253.95;44.82;264.93;28.80
2018;08;14;01;00;16.12;88.00;1010.10;0.00;0.00;30.00;100.00;29.00;0.00;0.00;0.00;14.99;245.90;28.69;252.47;46.53;266.45;24.84
2018;08;14;02;00;15.02;92.00;1010.30;0.00;0.00;11.70;39.00;5.00;0.00;0.00;0.00;14.17;242.78;29.38;252.90;47.88;269.57;24.48
2018;08;14;03;00;14.50;92.00;1010.60;0.00;0.00;0.60;2.00;0.00;0.00;0.00;0.00;14.02;240.80;29.18;254.25;47.88;270.00;24.48
2018;08;14;04;00;14.07;91.00;1010.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.20;239.53;29.60;251.57;45.77;267.30;28.08
2018;08;14;05;00;13.60;92.00;1010.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.69;239.04;29.50;250.02;43.21;271.43;23.76
2018;08;14;06;00;12.99;92.00;1011.20;0.00;0.00;0.00;0.00;0.00;0.00;2.19;0.00;14.40;233.13;28.84;245.67;38.13;277.59;22.68
2018;08;14;07;00;14.63;84.00;1011.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;46.28;15.99;234.16;26.09;242.02;40.74;273.04;24.48
2018;08;14;08;00;16.99;74.00;1011.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;188.68;20.45;243.89;24.49;245.70;42.49;270.97;28.08
2018;08;14;09;00;18.53;67.00;1011.30;0.00;0.00;10.00;0.00;0.00;10.00;53.62;334.64;23.24;253.81;27.00;253.74;41.80;267.53;29.88
2018;08;14;10;00;19.80;61.00;1011.90;0.00;0.00;4.00;0.00;0.00;4.00;57.45;470.81;25.17;253.38;28.24;252.95;33.76;262.65;29.52
2018;08;14;11;00;20.92;59.00;1012.10;0.00;0.00;12.00;0.00;10.00;12.00;52.34;485.05;26.07;252.32;29.83;252.44;34.76;254.38;31.68
2018;08;14;12;00;19.90;64.00;1012.20;0.00;0.00;100.00;34.00;61.00;100.00;0.00;307.94;26.18;251.57;30.74;251.57;35.41;252.85;28.80
2018;08;14;13;00;21.04;61.00;1012.10;0.50;0.00;71.00;0.00;0.00;71.00;14.68;511.75;26.55;257.47;30.93;257.91;35.23;258.80;32.40
2018;08;14;14;00;21.66;57.00;1012.50;0.00;0.00;100.00;0.00;10.00;100.00;0.00;389.82;25.58;267.58;29.20;267.17;33.17;266.89;29.52
2018;08;14;15;00;21.55;58.00;1012.90;0.00;0.00;100.00;0.00;10.00;100.00;0.00;319.51;26.64;270.77;31.32;270.66;36.01;271.15;30.60
2018;08;14;16;00;20.97;61.00;1013.30;0.00;0.00;100.00;0.00;10.00;100.00;0.00;163.76;26.29;271.57;30.97;271.33;36.04;272.86;30.60
2018;08;14;17;00;22.25;56.00;1013.60;0.00;0.00;1.00;0.00;0.00;1.00;59.36;340.87;26.08;276.34;29.02;277.13;33.91;279.16;29.88
2018;08;14;18;00;22.13;55.00;1013.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;415.63;23.80;287.61;26.76;287.22;30.86;286.96;25.92
2018;08;14;19;00;21.50;57.00;1014.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;289.25;21.75;289.33;24.82;289.49;28.70;289.80;25.20
2018;08;14;20;00;20.37;62.00;1014.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;136.17;17.38;283.17;23.66;283.19;30.65;282.89;22.32
2018;08;14;21;00;17.63;73.00;1014.90;0.00;0.00;10.00;0.00;0.00;10.00;36.66;16.02;11.54;266.42;23.44;273.52;34.60;282.01;19.08
2018;08;14;22;00;17.33;73.00;1015.30;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;12.56;242.70;23.27;262.00;35.21;286.03;21.96
2018;08;14;23;00;16.36;78.00;1016.10;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;14.40;233.13;26.83;258.39;36.45;290.22;23.76
2018;08;15;00;00;16.34;77.00;1016.10;0.00;0.00;2.40;8.00;0.00;0.00;0.00;0.00;16.12;246.30;33.00;263.11;34.27;301.69;22.68
2018;08;15;01;00;15.79;79.00;1016.30;0.00;0.00;8.40;28.00;0.00;0.00;0.00;0.00;16.34;262.41;31.53;276.56;32.15;304.05;25.92
2018;08;15;02;00;14.55;85.00;1016.70;0.00;0.00;9.30;31.00;0.00;0.00;0.00;0.00;14.04;268.53;27.45;286.77;29.27;301.93;18.00
2018;08;15;03;00;13.71;90.00;1017.60;0.00;0.00;9.30;31.00;0.00;0.00;0.00;0.00;12.02;261.38;22.55;289.59;30.27;296.87;17.28
2018;08;15;04;00;13.24;89.00;1017.60;0.00;0.00;11.10;37.00;0.00;0.00;0.00;0.00;10.39;255.96;17.25;293.36;32.21;295.13;16.56
2018;08;15;05;00;13.53;85.00;1017.40;0.00;0.00;63.00;62.00;63.00;0.00;0.00;0.00;9.98;244.36;13.28;282.53;30.82;292.67;12.24
